row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,431_02.mzML Peak area,432_02.mzML Peak area,004_02.mzML Peak area,104_02.mzML Peak area,037_02.mzML Peak area,22_02.mzML Peak area,453_02.mzML Peak area,07_02.mzML Peak area,102_02.mzML Peak area,105_02.mzML Peak area,444_02.mzML Peak area,055_02.mzML Peak area,039_02.mzML Peak area,401_02.mzML Peak area,02_02.mzML Peak area,16_02.mzML Peak area,033_02.mzML Peak area,442_02.mzML Peak area,020_02.mzML Peak area,019_02.mzML Peak area,492_02.mzML Peak area,517_02.mzML Peak area,523_02.mzML Peak area,454_02.mzML Peak area,521_02.mzML Peak area,522_02.mzML Peak area,516_02.mzML Peak area,518_02.mzML Peak area,814_02.mzML Peak area,514_02.mzML Peak area,813_02.mzML Peak area,509_02.mzML Peak area,476_02.mzML Peak area,508_02.mzML Peak area,817_02.mzML Peak area,515_02.mzML Peak area,531_02.mzML Peak area,475_02.mzML Peak area,818_02.mzML Peak area,553_02.mzML Peak area,821_02.mzML Peak area,DB1CP_02.mzML Peak area,DB8_02.mzML Peak area,DBV7_467_02.mzML Peak area,021_03.mzML Peak area,DBV3_542_02.mzML Peak area,822_02.mzML Peak area,BCN28WM_02.mzML Peak area,003_03.mzML Peak area,BCN22WM_02.mzML Peak area,825_02.mzML Peak area,01_03.mzML Peak area,023_03.mzML Peak area,013_03.mzML Peak area,510_02.mzML Peak area,028_03.mzML Peak area,011_03.mzML Peak area,015_03.mzML Peak area,041_03.mzML Peak area,309_03.mzML Peak area,029_03.mzML Peak area,031_03.mzML Peak area,035_03.mzML Peak area,017_03.mzML Peak area,06_03.mzML Peak area,14_03.mzML Peak area,044_03.mzML Peak area,046_03.mzML Peak area,425_03.mzML Peak area,435_03.mzML Peak area,434_03.mzML Peak area,038_03.mzML Peak area,451_03.mzML Peak area,441_03.mzML Peak area,05_03.mzML Peak area,08_03.mzML Peak area,032_03.mzML Peak area,30_03.mzML Peak area,469_03.mzML Peak area,471_03.mzML Peak area,427_03.mzML Peak area,558_03.mzML Peak area,555_03.mzML Peak area,505_03.mzML Peak area,528_03.mzML Peak area,47_03.mzML Peak area,501_03.mzML Peak area,45_03.mzML Peak area,447_03.mzML Peak area,530_03.mzML Peak area,823_03.mzML Peak area,36_03.mzML Peak area,533_03.mzML Peak area,52_03.mzML Peak area,549_03.mzML Peak area,501_03_20221012120828.mzML Peak area,524_03.mzML Peak area,62_03.mzML Peak area,544_03.mzML Peak area,DB1_03.mzML Peak area,DB5_03.mzML Peak area,DB2CP_03.mzML Peak area,DBV4_546_03.mzML Peak area,812_03.mzML Peak area,DB7_03.mzML Peak area,DBCP3_545_03.mzML Peak area,811_03.mzML Peak area,DBCP5_559_03.mzML Peak area,DB3_03.mzML Peak area,R26.mzML Peak area,DB6_03.mzML Peak area,R28.mzML Peak area,511_03.mzML Peak area,R27.mzML Peak area,R3.mzML Peak area,R1.mzML Peak area,R10.mzML Peak area,525_04.mzML Peak area,R29.mzML Peak area,R9.mzML Peak area,R2.mzML Peak area,WM03_02.mzML Peak area,R30.mzML Peak area,R31.mzML Peak area,R33.mzML Peak area,WM02_02.mzML Peak area,WM06_02.mzML Peak area,R32.mzML Peak area,WM17_03.mzML Peak area,R35.mzML Peak area,WM19_03.mzML Peak area,R4.mzML Peak area,R34.mzML Peak area,R6.mzML Peak area,R7.mzML Peak area,R5.mzML Peak area,R8.mzML Peak area,WM20_04.mzML Peak area,WM21_04.mzML Peak area,439_04.mzML Peak area,557_04.mzML Peak area
6966,107.0703866,3.6966684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23815.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7075,163.1330419,3.6966684,,,,111,258,[M+H]+,,1,6952,162.12579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339096.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6843,208.1909264,3.6966684,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37360.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6733,716.3243275,3.6980612,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18776.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9766.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6834,184.1528476,3.704073,,,,,,,,,,,0,0,42885.855,0,0,0,0,0,0,21118.33,0,54692.02,0,0,0,0,109228.81,0,0,0,2184.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45190.902,0,0,0,0,23305.465,0,38623.598,0,0,0,0,0,26995.598,59967.16,0,0,0,39331.035,0,24738.316,49094.555,0,0,0,0,0,0,9333.832,0,0,0,3366.876,0,0,343.70895,0,0,0,0,0,0,0,752.99084,0,25116.475,0,0,0,0,0,0,36046.457,0,54449.83,0,0,0,15084.755,0,0,0,39978.875,0,0,54182.87,0,0,0,719.5561,0,0,0,33358.426,1843.2474,0,0,0,0,1359.2655,2692.9526,0,0,0,0,17169.445,0,0,0,0,0,0,1121.7772,0,0,0,0,0,3357.235,0,1863.0823,0,0,0,3926.8337,2252.007
6946,397.7426144,3.7147474,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.20405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113.429,0,136.39655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.9804,0,0,0,0,13425.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18045.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,183.1494329,3.7170575,,,,0,,,,,,,0,0,249515.53,0,0,0,0,0,0,571415.3,14075.384,737883.1,0,0,0,15635.704,622506.3,19337.172,0,0,22575.926,0,0,14157.975,0,0,0,0,0,0,0,0,0,0,0,399399.53,0,16442.066,0,0,220854.17,0,367757.7,0,0,0,0,0,167651.92,623479.2,0,0,52572.496,202872.36,0,320765.6,280534.4,0,0,0,0,0,0,83992.2,0,31050.42,0,63764.98,0,0,36796.41,0,0,21844.07,0,0,39608.62,14643.218,13030.046,25603.205,201262.17,0,0,0,23644.965,0,0,225621.55,0,595408.25,0,0,0,143817.27,0,0,15316.739,364122.6,0,0,281224.34,0,0,0,26064.18,0,0,0,241562.19,39036.07,0,0,0,16253.723,28303.166,26763.713,29640.88,12451.804,19840.775,0,221057.64,0,0,13694.286,0,0,0,18357.588,0,0,0,0,0,25203.943,42473.06,25380.734,0,21542.744,0,31950.49,25615.742
6779,698.3716648,3.720409,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11879.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.80948,0,0,0,0,1058.8516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17316.186,0,0,0,0,0,0,0,0,0,0,0,131.70071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,642.3442758,3.7289793,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.07654,0,0,0,0,216.66734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13167.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400.1128,0,0,0,0,4001.9148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.853176,0,349.99368,3571.153,6031.166,0,0,0,0,606.2401,0,0,0,2084.4211,319.13992,1257.8892,0,0,1596.9447,0,503.70523,0,0,5096.1616,0,0,0,0,0,0,0,0
6670,641.8438464,3.730367,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.97471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7357.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929.3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821.8533,535.0246,8503.33,0,0,0,0,1426.2366,0,0,0,6162.1836,4944.4463,4896.506,0,0,8658.134,0,2391.6584,0,0,17544.654,0,0,0,0,48.112778,0,0,0
6871,548.3649949,3.7314432,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.77028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6214.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6444,637.3495218,3.734622,,,,,,,,,,,0,0,0,0,45.807312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.21779,0,0,0,0,0,0,0,0,149.26186,0,104.031235,0,134.39449,0,2049.3132,32.38646,0,0,0,0,0,130.72562,0,0,0,0,0,0,0,542.4557,0,0,0,0,0,2726.848,0,0,0,0,0,0,0,0,0,0,7065.041,0,0,153.85396,0,25403.736,0,0,276.03723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.499653,0,0,0,6418.308,0,0,0,0,0,0,0,0,0,0,1881.3918,0,41.11663,10763.114,120.946655,0,0,0,0,0,0,0,0,0,1539.4474,320.30142,1284.5446,0,74.51572,0,257.43005,0,0,48.701584,0,0,0,0,134.66904,0,0,0
7044,333.207583,3.736258,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433.928,0,0,0,0,0,0,3665.2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3902.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11167.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6867,503.3072718,3.738463,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.90911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5476.3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7130,633.8297378,3.7392952,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,76.47078,0,0,0,0,0,0,0,1917.0695,0,0,0,0,80.44605,0,0,0,0,0,0,0,0,0,0,714.07355,0,0,0,82.14976,37.492104,0,0,0,0,0,368.37985,0,0,0,0,0,0,0,92566.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64612.383,0,0,0,0,30589.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42232.242,31.327126,0,0,0,0,0,0,0,0,0,0,503.11237,0,0,0,0,0,0,0,0,0,0,0,0,107.3736,0,0,0
6862,361.6957928,3.7425811,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.21776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.7664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.5875,0,0,0,0,43310.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7356,648.3807152,3.7443645,,,,57,,,,,,,28.137447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23825.523,0,0,461.47665,271.13165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4386.372,0,0,0,0,0,0,3817.8572,387.5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5326.85,0,0,0,0,0,0,0,0,0,769.18066,0,0,0,0,44.50065,0,0,0,897.014,0,0,0,0,238.19545,4072.7573,0,0,0,0,13391.097,3425.0127,0,0,156.57036,0,0,0,0,0,0,558.073,0,0,0,0,0,0,0,0,0,0,1512.4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6887,324.6942133,3.744436,,,,57,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5451.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.1483,0,0,0,0,0,0,811.3734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512.5201,0,0,0,0,0,0,0,0,0,35.970833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.1114,0,0,0,0,3426.8723,538.81396,0,0,36.132996,0,0,0,0,0,0,39.1824,0,0,0,0,0,0,0,0,0,0,73.76688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7046,627.3552445,3.7461135,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32216.404,0,0,0,0,787.6406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.25303,0,0,0,0,0,0,0,0
6951,468.7615494,3.7491517,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35021.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.638054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.981384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21018.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6648,704.3467716,3.7503715,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6406.3267,0,0,0,0,409.51926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6923,217.1548102,3.7618136,,,,,,,,,,,0,61.700325,181.8342,559.35333,323.80173,0,0,0,348.50073,71.694115,0,0,0,0,0,1007.56433,1178.0182,0,0,0,291.49683,0,0,128.02933,0,26.013205,127.67172,0,38.276554,91.45891,0,49.948215,0,0,0,41.20218,143.66693,0,86.29291,0,0,0,27.787933,90.64706,71.98111,288.10513,0,0,50.537003,499.58652,555.42816,271.76892,0,0,0,0,0,219.56165,27.986416,0,0,26.753902,0,0,0,46.567337,0,0,0,26.371876,0,0,58.839787,0,0,0,0,3253.935,2045.7179,0,0,40.870964,0,51.992577,75.254555,0,0,0,22.816185,565.9561,55.952694,474.83496,48.765064,734.99146,0,0,141.76758,2349.0422,155.18668,94.43368,0,62.942726,0,56.255867,73.00705,0,556.47144,0,42.53292,8491.503,642.0338,2646.7695,0,4593.109,2138.9766,6888.4146,6299.8066,226.72795,4354.534,4373.977,2849.2104,52.232254,5190.898,7516.4434,12486.271,1180.9542,1294.9615,6440.3667,391.40558,6902.2344,0,2586.2854,5463.4126,3823.134,2676.8472,5536.6074,4056.97,6764.9434,61.967445,0,0
7026,207.1592761,3.773473,,,,,,,,,,,0,0,3328.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069.7717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.65967,1681.006,0,0,0,0,0,0,0,0,0,0,0,870.8263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7238.989,0
6983,567.3508542,3.7757318,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.65784,0,0,0,0,0,0,0,0,24.31597,0,60.459763,0,0,0,12800.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.48242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955.5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6883,505.3029321,3.7772102,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.64888,0,0,0,0,0,0,0,0,0,0,629.36273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64938.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26886.375,0,0,0,0,886.6909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.92596,0,0,0
6787,561.3004837,3.7775514,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,685.49646,0,0,0,0,0,0,0,5695.6646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.24424,54.87036,0,0,0,0,0,170.61229,0,0,0,0,0,0,0,193.74767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.18808,0,0,0,0,2304.4587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.8534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7009,313.210133,3.778749,,,,,,,,,,,0,38.67213,249.00407,0,39.684837,0,0,0,0,489.44812,0,104.411896,0,0,0,526.2973,744.0014,0,0,4631.524,62.51623,0,0,0,0,0,59.177788,0,0,0,56.488853,0,0,0,102.39841,47.735622,0,34.054203,0,0,131.19879,0,96.35481,0,0,0,0,87.745895,89.00987,215.51297,49.572994,0,39.348236,42.125298,0,0,244.61163,0,0,0,46.88424,45.648224,659.6288,0,0,39.343792,0,40.510315,265.9131,0,0,0,0,0,0,0,0,72.99829,0,73128.83,293.2053,0,0,46.39917,0,0,0,35.968384,0,116.386055,32.300713,90.92196,0,20.210175,0,142.26678,320.75327,71.46164,0,1645.3235,57.457413,0,0,0,0,0,49.73776,35.552937,70.690186,392.07086,0,473.44803,0,749.3485,0,0,0,34.263718,404.3726,0,0,0,393.78293,375.8625,224.17844,95.33592,0,689.7832,54.223503,785.3868,0,57.55784,1553.8859,0,0,33.433117,0,0,78.12843,0,0
6963,611.3358646,3.7865937,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2957.8752,0,0,0,0,0,0,0,0,0,0,2785.807,0,0,0,23044.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16230.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16297.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22087.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6997,296.1833319,3.7877066,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.56696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.82792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9760.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.82634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.641945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.62451,0,0,0,0,0,0,0,0,0,0,0,0,0
6972,729.3943985,3.7880511,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.52448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10337.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27253.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24404.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6958,608.3859316,3.790319,,,,80,,,,,,,0,0,12235.587,0,0,0,0,0,0,9193.594,0,5678.978,0,0,0,5170.832,20820.39,0,0,49446.777,6453.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5094.1733,0,0,0,0,0,0,5415.7397,0,0,0,0,2844.6855,0,6677.488,0,0,0,0,0,10314.083,0,0,0,0,0,8027.2144,0,0,0,0,0,0,0,0,0,0,831551.8,0,0,0,0,0,0,0,4849.6074,0,6163.4883,0,0,0,0,0,0,9883.693,0,0,20938.7,0,0,0,0,0,0,0,0,0,11021.821,0,11040.248,0,13558.827,0,0,0,0,8608.211,0,0,0,8546.619,8914.452,15989.272,3627.6555,0,12939.268,0,12945.247,0,0,17829.225,0,0,0,0,0,0,0,0
7019,304.6966758,3.7906404,,,,,,,,,,,0,0,124.012955,0,0,0,0,35.268684,0,131.00438,0,86.902145,0,0,0,87.623764,457.90088,0,0,2695.4763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.07032,0,0,0,0,0,0,0,0,0,0,0,0,0,62.305725,62.960804,57.35572,0,0,0,0,35.975925,172.01031,0,0,0,0,0,460.13242,0,0,0,0,0,103.09693,0,0,0,0,0,0,0,0,0,0,38863.39,0,0,0,0,0,0,0,0,0,124.423805,0,0,0,0,0,0,107.27783,43.467297,0,705.6599,0,0,0,0,0,0,0,0,0,206.10532,0,76.46783,0,446.20688,0,0,0,0,71.04576,0,0,0,109.68021,68.13297,105.09517,0,0,280.133,0,485.37204,0,0,150.91034,0,0,0,32.26523,0,0,0,0
7016,581.9815419,3.7938209,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.93026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4276.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.945568,0,52.82912,1147.8035,0,0,0,0,0,0,0,0,0,0,0,260.8591,0,0,40.097157,0,268.67566,0,0,0,0,0,0,0,0,0,0,0
6996,532.7911596,3.799132,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,59.388924,0,0,0,0,0,0,0,255.9202,0,0,0,0,116.42609,0,0,0,0,0,0,0,0,50.29551,0,1158.2217,0,0,0,11303.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12542.152,0,100.014496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086.9236,0,0,0,0,25391.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.50157,0,48.42662,37693.39,162.87279,0,0,0,0,0,0,0,0,17.672005,61.942856,34.54259,0,0,0,0,0,0,0,45.662086,0,0,0,0,0,0,0,0
