id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
373_Collado_sirius_iimn_2453	C7H16O3	[M + H]+	C7H16O3	Fatty acids	0.8784782290458679	Fatty Acids and Conjugates	0.2191355973482132	Monoacylglycerols	0.05739013850688934	Dialkyl ethers	0.9927171468734741	Dialkyl ethers	0.9927171468734741	Ethers	0.9990447163581848	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Ethers; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2453
374_Collado_sirius_iimn_2471	C24H42N6O7	[M + H]+	C24H42N6O7	Amino acids and Peptides	0.9997355341911316	Small peptides	0.8134820461273193	Tripeptides	0.5475661754608154	Oligopeptides	0.5914698243141174	Peptides	0.9990467429161072	Amino acids, peptides, and analogues	0.9997873902320862	Carboxylic acids and derivatives	0.9998449087142944	Organic acids and derivatives	0.9999620914459229	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Heterocyclic fatty acids; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Primary amines; N-acylpyrrolidines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2471
375_Collado_sirius_iimn_2473	C14H22N2O4	[M + H3N + H]+	C14H25N3O4	Amino acids and Peptides	0.8985283970832825	Small peptides	0.9747186303138733	Dipeptides	0.9291130900382996	Peptides	0.7488718628883362	Peptides	0.7488718628883362	Amino acids, peptides, and analogues	0.9050732254981995	Carboxylic acids and derivatives	0.9990050196647644	Organic acids and derivatives	0.9999722242355347	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Benzene and substituted derivatives; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2473
376_Collado_sirius_iimn_2478	C22H37N5O4	[M + Na]+	C22H37N5O4	Amino acids and Peptides	0.9547514915466309	Small peptides	0.9909436106681824	Tripeptides	0.6069672703742981	N-acyl-alpha amino acids	0.5800207257270813	Amino acids and derivatives	0.9999327659606934	Amino acids, peptides, and analogues	0.9999394416809082	Carboxylic acids and derivatives	0.9999586343765259	Organic acids and derivatives	0.9999788999557495	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Dialkylamines; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Pyrrolidine carboxylic acids; Amines; Primary amines; Secondary amines; Carboximidamides; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2478
377_Collado_sirius_iimn_2489	C23H42N8O6S	[M + H]+	C23H42N8O6S	Amino acids and Peptides	0.995416522026062	Small peptides	0.9851157069206238	Tripeptides	0.8727165460586548	Oligopeptides	0.9236442446708679	Peptides	0.9999089241027832	Amino acids, peptides, and analogues	0.9999834299087524	Carboxylic acids and derivatives	0.9999310970306396	Organic acids and derivatives	0.9999701976776123	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Amines; Primary amines; N-acylpyrrolidines; Carboximidamides; Sulfenyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Methionine and derivatives; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2489
378_Collado_sirius_iimn_2492	C16H20N4O4	[M + H]+	C16H20N4O4	Amino acids and Peptides	0.9992884397506714	Small peptides	0.9983416795730591	Dipeptides	0.9980791807174683	Dipeptides	0.9996919631958008	Peptides	0.9999874830245972	Amino acids, peptides, and analogues	0.9999985694885254	Carboxylic acids and derivatives	0.9999992847442627	Organic acids and derivatives	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Indolyl carboxylic acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Indoles; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	2492
379_Collado_sirius_iimn_2495	C33H51N7O11	[M + H]+	C33H51N7O11	Amino acids and Peptides	0.9999362230300903	Oligopeptides	0.9268370866775513	Linear peptides	0.9734452366828918	Oligopeptides	0.992496132850647	Peptides	0.99943608045578	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Proline and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	2495
381_Collado_sirius_iimn_2500	C14H30O7	[M + H3N + H]+	C14H33NO7	Fatty acids	0.992316722869873	Glycerolipids	0.9536915421485901	Monoacylglycerols	0.953193724155426	Polyethylene glycols	0.9964158535003662	Dialkyl ethers	0.9996280670166016	Ethers	0.9997853636741638	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2500
382_Collado_sirius_iimn_2504	C14H18N2O2	[M + K]+	C14H18N2O2	Amino acids and Peptides	0.2459166944026947	Small peptides	0.4173474907875061	Simple indole alkaloids	0.20813603699207306	Alpha amino acids	0.8983097672462463	Amino acids and derivatives	0.7939174771308899	Amino acids, peptides, and analogues	0.7894851565361023	Carboxylic acids and derivatives	0.9992281198501587	Organic acids and derivatives	0.9965184926986694	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Alpha amino acids; Benzenoids; Amines; Indoles; Organic cations; Organic salts; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2504
383_Collado_sirius_iimn_2506	C12H24N6O4	[M + H]+	C12H24N6O4	Amino acids and Peptides	0.9983816146850586	Small peptides	0.9995125532150269	Dipeptides	0.7868556976318359	Oligopeptides	0.7561339735984802	Peptides	0.9999781847000122	Amino acids, peptides, and analogues	0.9999998807907104	Carboxylic acids and derivatives	0.9999963045120239	Organic acids and derivatives	0.9999996423721313	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Imidazolyl carboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Alpha amino acid amides; Substituted imidazoles; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Histidine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2506
384_Collado_sirius_iimn_2507	C18H32N4O5	[M + H]+	C18H32N4O5	Amino acids and Peptides	0.9999719858169556	Small peptides	0.9997422099113464	Tripeptides	0.9361149072647095	Oligopeptides	0.8750386834144592	Peptides	0.9998714923858643	Amino acids, peptides, and analogues	0.9999980926513672	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Heterocyclic fatty acids; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	2507
385_Collado_sirius_iimn_2512	C12H26O7	[M + H]+	C12H26O7	Fatty acids	0.9970234036445618	Glycerolipids	0.9784743189811707	Monoacylglycerols	0.9892923831939697	Polyethylene glycols	0.9997788071632385	Dialkyl ethers	0.9999556541442871	Ethers	0.9999809265136719	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2512
386_Collado_sirius_iimn_2516	C9H9NO4	[M + H]+	C9H9NO4	Amino acids and Peptides	0.5939823985099792	Small peptides	0.8135871291160583	Aminoacids	0.7063987255096436	Benzenoids	0.7904168367385864							Benzenoids	0.7904168367385864	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2516
387_Collado_sirius_iimn_2520	C9H12N2O4	[M + H]+	C9H12N2O4	Amino acids and Peptides	0.5311335921287537	Small peptides	0.6480341553688049	Aminoacids	0.5775601863861084	Amino acids and derivatives	0.6728200316429138	Amino acids and derivatives	0.6728200316429138	Amino acids, peptides, and analogues	0.6624467372894287	Carboxylic acids and derivatives	0.9209933280944824	Organic acids and derivatives	0.9740801453590393	Organic compounds; Amino acids, peptides, and analogues; Benzamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2520
